tracking_id FPKM locus gene_id tracking_id
gene:AT1G27535 0 1:9568812-9569330 gene:AT1G27550 gene:AT1G27535
gene:AT1G27550 0 1:9570396-9570962 gene:AT1G27555 gene:AT1G27550
gene:AT1G27555 0 1:9575537-9582376 gene:AT1G27565 gene:AT1G27555
gene:AT1G27530 56.2816 1:9574549-9575189 gene:AT1G27450 gene:AT1G27530
gene:AT1G27570 0 1:9572454-9572689 gene:AT1G27530 gene:AT1G27570
gene:AT1G27565 2.20213 1:9572454-9572795 gene:AT1G06093 gene:AT1G27565
gene:AT1G06093 0 1:9562486-9564031 gene:AT1G06097 gene:AT1G06093
gene:AT1G06097 0 1:9565912-9567906 gene:AT1G27540 gene:AT1G06097
gene:AT1G27540 5.77575 1:9531808-9534141 gene:AT1G27570 gene:AT1G27540
gene:AT1G06103 0 1:9589674-9589914 gene:AT1G06103 gene:AT1G06103
gene:AT1G27580 3.66797 1:9589806-9591075 gene:AT1G27580 gene:AT1G27580
gene:AT1G27610 0 1:9606967-9607996 gene:AT1G27610 gene:AT1G27595
gene:AT1G27595 6.34439 1:9608152-9610566 gene:AT1G27620 gene:AT1G27610
gene:AT1G27620 0.328022 1:9592087-9602917 gene:AT1G27595 gene:AT1G27620
gene:AT1G27600 14.522 1:9603177-9606247 gene:AT1G27600 gene:AT1G27600
gene:AT1G27670 0.124112 1:9627532-9628749 gene:AT1G27670 gene:AT1G27670
gene:AT1G27660 2.94562 1:9621397-9626067 gene:AT1G27660 gene:AT1G27660
gene:AT1G27630 4.90983 1:9636587-9638901 gene:AT1G27690 gene:AT1G27680
gene:AT1G27680 4.85781 1:9631189-9634597 gene:AT1G27680 gene:AT1G27690
gene:AT1G27690 6.25978 1:9611052-9614336 gene:AT1G27695 gene:AT1G27630
gene:AT1G27740 0 1:9654474-9656089 gene:AT1G27700 gene:AT1G27640
gene:AT1G27730 2.94351 1:9648020-9649323 gene:AT1G27640 gene:AT1G27650
gene:AT1G27640 0.216379 1:9639023-9640204 gene:AT1G27650 gene:AT1G27695
gene:AT1G27650 30.4067 1:9639858-9641902 gene:AT1G27740 gene:AT1G27700
gene:AT1G27750 4.01881 1:9614462-9614906 gene:AT1G27710 gene:AT1G27710
gene:AT1G27695 11.7038 1:9614550-9616574 gene:AT1G27720 gene:AT1G27720
gene:AT1G27700 10.6674 1:9657172-9661994 gene:AT1G27750 gene:AT1G27740
gene:AT1G27710 0 1:9642471-9643352 gene:AT1G27630 gene:AT1G27750
gene:AT1G27720 0.178294 1:9642485-9647620 gene:AT1G27730 gene:AT1G27752
gene:AT1G27752 6.95087 1:9662020-9667550 gene:AT1G27752 gene:AT1G27730
gene:AT1G27820 0 1:9691627-9692560 gene:AT1G27820 gene:AT1G27820
gene:AT1G27870 0 1:9704557-9706238 gene:AT1G27860 gene:AT1G27860
gene:AT1G27860 0.123826 1:9706656-9707298 gene:AT1G27870 gene:AT1G27870
gene:AT1G27850 5.35894 1:9698297-9703944 gene:AT1G27850 gene:AT1G27840
gene:AT1G27840 6.93543 1:9693007-9696546 gene:AT1G27840 gene:AT1G27850
gene:AT1G27880 0.709791 1:9708860-9714366 gene:AT1G27880 gene:AT1G27880
gene:AT1G27890 0 1:9714135-9715176 gene:AT1G27890 gene:AT1G27890
gene:AT1G27910 4.64101 1:9720732-9724800 gene:AT1G27900 gene:AT1G27910
gene:AT1G27900 5.01982 1:9715341-9720629 gene:AT1G27910 gene:AT1G27900
gene:AT1G27940 1.14942 1:9733429-9738236 gene:AT1G27921 gene:AT1G27940
gene:AT1G27930 22.364 1:9726606-9730424 gene:AT1G27920 gene:AT1G27921
gene:AT1G27921 6.5835 1:9726654-9729848 gene:AT1G27940 gene:AT1G27920
gene:AT1G27920 0.501442 1:9730958-9733000 gene:AT1G27930 gene:AT1G27930
gene:AT1G27760 18.3043 1:9768888-9771157 gene:AT1G28020 gene:AT1G28020
gene:AT1G27770 9.5444 1:9771792-9773389 gene:AT1G28030 gene:AT1G28030
gene:AT1G28020 0 1:9756673-9757963 gene:AT1G28000 gene:AT1G28000
gene:AT1G28040 0 1:9756926-9757891 gene:AT1G28005 gene:AT1G28005
gene:AT1G28030 0.0513961 1:9763210-9768113 gene:AT1G28010 gene:AT1G28010
gene:AT1G28000 0 1:9748505-9752769 gene:AT1G27980 gene:AT1G27980
gene:AT1G28005 0 1:9752741-9753952 gene:AT1G27990 gene:AT1G27990
gene:AT1G28010 1.35419 1:9668507-9671657 gene:AT1G28040 gene:AT1G28040
gene:AT1G27980 5.07942 1:9671631-9676307 gene:AT1G28050 gene:AT1G28050
gene:AT1G27990 0 1:9773579-9775481 gene:AT1G27970 gene:AT1G27970
gene:AT1G28050 3.26436 1:9740507-9742159 gene:AT1G27760 gene:AT1G06113
gene:AT1G27970 77.3106 1:9742136-9745796 gene:AT1G27770 gene:AT1G28080
gene:AT1G06113 0 1:9746708-9748467 gene:AT1G28080 gene:AT1G27760
gene:AT1G28080 0.0939729 1:9775521-9778043 gene:AT1G06113 gene:AT1G27770
gene:AT1G06117 0 1:9794543-9794763 gene:AT1G06117 gene:AT1G06117
gene:AT1G06123 0 1:9789690-9791546 gene:AT1G06123 gene:AT1G06123
gene:AT1G27950 241.352 1:9799491-9799703 gene:AT1G28090 gene:AT1G28090
gene:AT1G27960 2.82593 1:9800634-9800843 gene:AT1G28135 gene:AT1G28060
gene:AT1G28090 6.46767 1:9795717-9799116 gene:AT1G28130 gene:AT1G28070
gene:AT1G28060 9.82009 1:9829260-9829584 gene:AT1G27950 gene:AT1G27950
gene:AT1G28070 2.4744 1:9812929-9815560 gene:AT1G27960 gene:AT1G27960
gene:AT1G28135 0.282898 1:9825168-9828118 gene:AT1G28120 gene:AT1G28120
gene:AT1G28120 17.7025 1:9778850-9782907 gene:AT1G28100 gene:AT1G28135
gene:AT1G28130 6.61803 1:9782846-9784091 gene:AT1G28110 gene:AT1G28100
gene:AT1G28160 0 1:9801081-9804394 gene:AT1G28060 gene:AT1G28110
gene:AT1G28170 0 1:9803640-9806899 gene:AT1G28070 gene:AT1G28130
gene:AT1G28180 0 1:9839315-9840124 gene:AT1G28160 gene:AT1G28160
gene:AT1G06127 0 1:9841268-9842435 gene:AT1G28170 gene:AT1G28170
gene:AT1G28190 2.71938 1:9843022-9844561 gene:AT1G28180 gene:AT1G28180
gene:AT1G28140 24.9502 1:9848882-9849226 gene:AT1G06127 gene:AT1G06127
gene:AT1G28100 7.29088 1:9846746-9848015 gene:AT1G28190 gene:AT1G28190
gene:AT1G28110 14.1741 1:9860290-9861568 gene:AT1G28140 gene:AT1G28140
gene:AT1G28150 18.1726 1:9831875-9834510 gene:AT1G28150 gene:AT1G28220
gene:AT1G28220 0.0419728 1:9862040-9864779 gene:AT1G28220 gene:AT1G28150
gene:AT1G28230 2.66241 1:9854516-9860158 gene:AT1G28230 gene:AT1G28230
gene:AT1G28210 2.4906 1:9834641-9836210 gene:AT1G28210 gene:AT1G28210
gene:AT1G28200 20.5975 1:9849843-9852449 gene:AT1G28240 gene:AT1G28200
gene:AT1G06133 0 1:9868256-9872278 gene:AT1G06133 gene:AT1G06133
gene:AT1G28270 0 1:9882236-9882450 gene:AT1G28270 gene:AT1G28270
gene:AT1G28240 10.3557 1:9882950-9884189 gene:AT1G28200 gene:AT1G28240
gene:AT1G28280 16.5018 1:9885399-9887478 gene:AT1G28280 gene:AT1G28250
gene:AT1G28250 16.6232 1:9874246-9875579 gene:AT1G28250 gene:AT1G28265
gene:AT1G28265 0 1:9879034-9879310 gene:AT1G28265 gene:AT1G28260
gene:AT1G28260 3.5355 1:9875526-9879433 gene:AT1G28260 gene:AT1G28280
gene:AT1G28305 0 1:9896866-9899876 gene:AT1G28300 gene:AT1G28305
gene:AT1G28306 0 1:9904709-9905516 gene:AT1G28305 gene:AT1G28306
gene:AT1G28300 0.0377603 1:9906881-9907725 gene:AT1G28306 gene:AT1G28300
gene:AT1G28310 5.47758 1:9912202-9913837 gene:AT1G28327 gene:AT1G28310
gene:AT1G28327 0 1:9931933-9933451 gene:AT1G28310 gene:AT1G28327
gene:AT1G28335 0 1:9937000-9937755 gene:AT1G28320 gene:AT1G28335
gene:AT1G06147 0 1:9938599-9939013 gene:AT1G28335 gene:AT1G06147
gene:AT1G28320 8.39477 1:9920218-9924488 gene:AT1G06147 gene:AT1G28320
gene:AT1G28330 9.28954 1:9939960-9943616 gene:AT1G28340 gene:AT1G28290
gene:AT1G28340 13.8624 1:9933785-9935440 gene:AT1G28330 gene:AT1G28330
gene:AT1G28375 0 1:9961054-9961745 gene:AT1G28360 gene:AT1G28340
gene:AT1G28360 1.14362 1:9951761-9953105 gene:AT1G28375 gene:AT1G28360
gene:AT1G28370 0.870689 1:9889100-9891015 gene:AT1G28370 gene:AT1G28375
gene:AT1G28350 8.12009 1:9955773-9956980 gene:AT1G28400 gene:AT1G28350
gene:AT1G28380 11.9709 1:9963447-9966320 gene:AT1G28380 gene:AT1G28370
gene:AT1G06153 1.00525e-09 1:9967836-9968056 gene:AT1G06153 gene:AT1G28400
gene:AT1G28390 3.58492 1:9966185-9968495 gene:AT1G28390 gene:AT1G06157
gene:AT1G28395 22.0083 1:9972184-9973942 gene:AT1G28350 gene:AT1G28430
gene:AT1G28400 29.9656 1:9989549-9989790 gene:AT1G06157 gene:AT1G28395
gene:AT1G06157 0 1:9992660-9994656 gene:AT1G28430 gene:AT1G28380
gene:AT1G28430 0 1:9969245-9971681 gene:AT1G28395 gene:AT1G06153
gene:AT1G28460 0 1:9943736-9949835 gene:AT1G28450 gene:AT1G28390
gene:AT1G06163 0 1:10003879-10004581 gene:AT1G28460 gene:AT1G28450
gene:AT1G28450 0.652058 1:10006229-10006778 gene:AT1G06163 gene:AT1G28460
gene:AT1G28410 9.13017 1:10012636-10013263 gene:AT1G28470 gene:AT1G06163
gene:AT1G28420 4.93833 1:10010123-10012258 gene:AT1G28480 gene:AT1G28470
gene:AT1G28470 0.299579 1:10013433-10014256 gene:AT1G28500 gene:AT1G28480
gene:AT1G28480 1.79218 1:10018690-10020479 gene:AT1G28440 gene:AT1G28440
gene:AT1G28290 211.973 1:9976181-9979793 gene:AT1G28410 gene:AT1G28410
gene:AT1G28500 0 1:9979477-9987737 gene:AT1G28420 gene:AT1G28420
gene:AT1G28440 21.4317 1:9996712-10000455 gene:AT1G28490 gene:AT1G28500
gene:AT1G28510 15.9044 1:10015855-10018047 gene:AT1G28510 gene:AT1G28510
gene:AT1G28490 18.4043 1:10023816-10026311 gene:AT1G28290 gene:AT1G28490
gene:AT1G28560 3.73028 1:10038028-10041544 gene:AT1G28590 gene:AT1G28570
gene:AT1G28570 5.64834 1:10041575-10044258 gene:AT1G28560 gene:AT1G28590
gene:AT1G28590 0 1:10047275-10049343 gene:AT1G28570 gene:AT1G28560
gene:AT1G28580 22.9635 1:10044336-10046552 gene:AT1G28580 gene:AT1G28580
gene:AT1G28650 0 1:10067562-10069177 gene:AT1G28640 gene:AT1G28520
gene:AT1G28640 0.0811129 1:10069364-10071108 gene:AT1G28650 gene:AT1G28540
gene:AT1G28630 0 1:10058455-10063460 gene:AT1G28630 gene:AT1G28530
gene:AT1G28600 27.3824 1:10071608-10073549 gene:AT1G28670 gene:AT1G28550
gene:AT1G28520 8.14485 1:10053442-10055881 gene:AT1G28660 gene:AT1G28640
gene:AT1G28540 8.28068 1:10050956-10053218 gene:AT1G28610 gene:AT1G28650
gene:AT1G28530 2.63387 1:10074358-10076457 gene:AT1G28600 gene:AT1G28630
gene:AT1G28550 0 1:10081870-10083122 gene:AT1G28695 gene:AT1G28610
gene:AT1G28610 15.571 1:10083499-10085030 gene:AT1G28700 gene:AT1G28660
gene:AT1G28660 9.38892 1:10080041-10081604 gene:AT1G28690 gene:AT1G28695
gene:AT1G28695 0 1:10089897-10089969 gene:AT1G28730 gene:AT1G28670
gene:AT1G28670 24.3314 1:10090367-10090439 gene:AT1G28685 gene:AT1G28700
gene:AT1G28700 0 1:10077922-10079643 gene:AT1G28680 gene:AT1G28690
gene:AT1G28690 0.466295 1:10078188-10079909 gene:AT1G28520 gene:AT1G28730
gene:AT1G28730 0 1:10090768-10090840 gene:AT1G28540 gene:AT1G28600
gene:AT1G28740 0 1:10092324-10092396 gene:AT1G28530 gene:AT1G28740
gene:AT1G28750 0 1:10092800-10092872 gene:AT1G28550 gene:AT1G28750
gene:AT1G28770 0 1:10093308-10093380 gene:AT1G28740 gene:AT1G28770
gene:AT1G28780 0 1:10093745-10093817 gene:AT1G28750 gene:AT1G28780
gene:AT1G28790 0 1:10086365-10089772 gene:AT1G28770 gene:AT1G28790
gene:AT1G28800 0 1:10089436-10089508 gene:AT1G28780 gene:AT1G28685
gene:AT1G28810 0 1:10029082-10031990 gene:AT1G28790 gene:AT1G28680
gene:AT1G28710 4.04723 1:10035616-10037403 gene:AT1G28800 gene:AT1G28710
gene:AT1G28720 0 1:10031984-10035638 gene:AT1G28710 gene:AT1G28720
gene:AT1G28685 0.456149 1:10036600-10037872 gene:AT1G28720 gene:AT1G28800
gene:AT1G28680 20.9583 1:10094172-10094244 gene:AT1G28810 gene:AT1G28810
gene:AT1G28970 0 1:10107648-10107720 gene:AT1G28970 gene:AT1G28970
gene:AT1G28760 2.38629 1:10108388-10108460 gene:AT1G28760 gene:AT1G28980
gene:AT1G28980 0 1:10103080-10104883 gene:AT1G28980 gene:AT1G28760
gene:AT1G28990 0 1:10108709-10108781 gene:AT1G28990 gene:AT1G28990
gene:AT1G06173 7.75302e-06 1:10094621-10095145 gene:AT1G06173 gene:AT1G06173
gene:AT1G06177 0.70113 1:10094804-10095222 gene:AT1G06177 gene:AT1G06177
gene:AT1G29005 0 1:10114911-10115749 gene:AT1G29005 gene:AT1G29005
gene:AT1G29000 0 1:10112563-10114491 gene:AT1G29000 gene:AT1G29000
gene:AT1G29010 0 1:10117714-10119085 gene:AT1G29010 gene:AT1G06187
gene:AT1G06187 0 1:10119307-10119662 gene:AT1G06187 gene:AT1G29010
gene:AT1G29020 0 1:10120299-10122973 gene:AT1G29020 gene:AT1G29020
gene:AT1G28765 3.52232 1:10105046-10107645 gene:AT1G29025 gene:AT1G28960
gene:AT1G28930 0 1:10106089-10106161 gene:AT1G28765 gene:AT1G28765
gene:AT1G28940 0 1:10106527-10106599 gene:AT1G28930 gene:AT1G28930
gene:AT1G28950 0 1:10106897-10106969 gene:AT1G28940 gene:AT1G28940
gene:AT1G28960 9.86992 1:10109499-10111738 gene:AT1G28950 gene:AT1G28950
gene:AT1G29025 0.0426943 1:10124285-10127098 gene:AT1G06197 gene:AT1G29025
gene:AT1G06197 0 1:10127672-10128207 gene:AT1G06203 gene:AT1G06197
gene:AT1G06203 0 1:10127744-10128056 gene:AT1G28960 gene:AT1G06203
gene:AT1G29060 8.11417 1:10147604-10149780 gene:AT1G29050 gene:AT1G29060
gene:AT1G29050 13.5921 1:10136245-10139228 gene:AT1G06217 gene:AT1G29050
gene:AT1G06217 0 1:10138283-10138715 gene:AT1G29060 gene:AT1G06217
gene:AT1G28815 6.07226e-07 1:10095673-10096374 gene:AT1G28815 gene:AT1G28815
gene:AT1G28715 2.10449 1:10095812-10102928 gene:AT1G28715 gene:AT1G28715
gene:AT1G28820 0 1:10096950-10097022 gene:AT1G28820 gene:AT1G28820
gene:AT1G28830 0 1:10097113-10097185 gene:AT1G28830 gene:AT1G28830
gene:AT1G28840 0 1:10097717-10097789 gene:AT1G28840 gene:AT1G28840
gene:AT1G28850 0 1:10098652-10098724 gene:AT1G28850 gene:AT1G28850
gene:AT1G28860 0 1:10099078-10099150 gene:AT1G28860 gene:AT1G28860
gene:AT1G28870 0 1:10099424-10099496 gene:AT1G28870 gene:AT1G28870
gene:AT1G28880 0 1:10099826-10099898 gene:AT1G28880 gene:AT1G28880
gene:AT1G28890 0 1:10100272-10100344 gene:AT1G28890 gene:AT1G28890
gene:AT1G28900 0 1:10101027-10101099 gene:AT1G28900 gene:AT1G28900
gene:AT1G28910 0 1:10101599-10101671 gene:AT1G28910 gene:AT1G28910
gene:AT1G28920 0 1:10101992-10102064 gene:AT1G28920 gene:AT1G28920
gene:AT1G29030 2.7602 1:10128998-10133992 gene:AT1G29030 gene:AT1G29030
gene:AT1G06207 1.69739 1:10134773-10135097 gene:AT1G06207 gene:AT1G06207
gene:AT1G06213 1.70712e-86 1:10135453-10135947 gene:AT1G06213 gene:AT1G06213
gene:AT1G29040 27.5065 1:10133982-10136124 gene:AT1G29040 gene:AT1G29040
gene:AT1G29041 1.30854e-109 1:10135450-10136241 gene:AT1G29041 gene:AT1G29041
gene:AT1G29071 0 1:10151667-10151774 gene:AT1G29071 gene:AT1G29071
gene:AT1G29080 0 1:10157493-10158805 gene:AT1G29080 gene:AT1G29080
gene:AT1G29090 0 1:10168716-10169916 gene:AT1G29090 gene:AT1G29090
gene:AT1G29110 0 1:10162794-10164452 gene:AT1G29110 gene:AT1G29100
gene:AT1G29100 0 1:10171682-10173071 gene:AT1G29100 gene:AT1G29110
gene:AT1G29140 0.14653 1:10178901-10180225 gene:AT1G29140 gene:AT1G29140
gene:AT1G29160 2.22737 1:10183389-10184512 gene:AT1G29160 gene:AT1G29160
gene:AT1G29210 0 1:10207305-10207378 gene:AT1G29070 gene:AT1G29210
gene:AT1G29195 1.24052 1:10202413-10203491 gene:AT1G29210 gene:AT1G29195
gene:AT1G29179 0 1:10198763-10200255 gene:AT1G29195 gene:AT1G29179
gene:AT1G29180 0 1:10199627-10200962 gene:AT1G29179 gene:AT1G29180
gene:AT1G29120 15.3822 1:10214680-10216563 gene:AT1G29180 gene:AT1G29230
gene:AT1G29230 0.101101 1:10216778-10219942 gene:AT1G29120 gene:AT1G29150
gene:AT1G29070 474.589 1:10190136-10195213 gene:AT1G29230 gene:AT1G29240
gene:AT1G29170 6.66785 1:10174161-10178521 gene:AT1G29170 gene:AT1G29170
gene:AT1G29240 2.65199 1:10207576-10210622 gene:AT1G29240 gene:AT1G29265
gene:AT1G29200 0.238668 1:10210519-10212722 gene:AT1G29200 gene:AT1G29270
gene:AT1G29220 10.2203 1:10227072-10227195 gene:AT1G29220 gene:AT1G29200
gene:AT1G29150 46.5047 1:10229807-10231384 gene:AT1G29150 gene:AT1G29220
gene:AT1G29265 0 1:10244452-10245874 gene:AT1G29265 gene:AT1G29260
gene:AT1G29250 37.2097 1:10236336-10237990 gene:AT1G29260 gene:AT1G29250
gene:AT1G29290 0.172953 1:10224814-10226322 gene:AT1G29270 gene:AT1G29070
gene:AT1G29280 1.9385 1:10223265-10224799 gene:AT1G29290 gene:AT1G29280
gene:AT1G29270 2.35374 1:10180301-10182808 gene:AT1G29280 gene:AT1G29290
gene:AT1G29260 12.2341 1:10247706-10249704 gene:AT1G29300 gene:AT1G29120
gene:AT1G29300 1.87105 1:10149790-10151407 gene:AT1G29250 gene:AT1G29300
gene:AT1G29310 14.1518 1:10252240-10254792 gene:AT1G29310 gene:AT1G29310
gene:AT1G29340 12.7057 1:10264042-10266917 gene:AT1G29320 gene:AT1G29320
gene:AT1G29320 5.87502 1:10255249-10258343 gene:AT1G29330 gene:AT1G29330
gene:AT1G29330 6.91993 1:10258247-10261232 gene:AT1G29340 gene:AT1G29340
gene:AT1G29350 10.776 1:10273930-10275765 gene:AT1G29357 gene:AT1G29350
gene:AT1G29357 8.26167 1:10274047-10275539 gene:AT1G29355 gene:AT1G29357
gene:AT1G29355 5.16139e-16 1:10268420-10273821 gene:AT1G29350 gene:AT1G29355
gene:AT1G29370 11.068 1:10277747-10283225 gene:AT1G29370 gene:AT1G29370
gene:AT1G29395 23.0633 1:10283395-10286164 gene:AT1G29380 gene:AT1G29395
gene:AT1G29380 0.502894 1:10286066-10288103 gene:AT1G29390 gene:AT1G29380
gene:AT1G29390 33.947 1:10288128-10289666 gene:AT1G29430 gene:AT1G29390
gene:AT1G29420 1.89969 1:10302584-10303418 gene:AT1G29460 gene:AT1G29430
gene:AT1G06257 2.33075 1:10301376-10302099 gene:AT1G29410 gene:AT1G29420
gene:AT1G29410 3.83204 1:10301645-10301987 gene:AT1G29420 gene:AT1G06257
gene:AT1G29430 32.0177 1:10307351-10308246 gene:AT1G06257 gene:AT1G29410
gene:AT1G06227 11.159 1:10297749-10300073 gene:AT1G29435 gene:AT1G29460
gene:AT1G06233 0 1:10289997-10294630 gene:AT1G29440 gene:AT1G29435
gene:AT1G06237 0 1:10303889-10305584 gene:AT1G29450 gene:AT1G29440
gene:AT1G06243 0 1:10304506-10305108 gene:AT1G06227 gene:AT1G29450
gene:AT1G29418 32.3961 1:10305552-10306595 gene:AT1G06233 gene:AT1G29400
gene:AT1G06247 0 1:10300192-10300716 gene:AT1G06237 gene:AT1G06227
gene:AT1G06253 2.14113e-06 1:10300350-10300453 gene:AT1G06243 gene:AT1G06233
gene:AT1G29460 25.9038 1:10300488-10300565 gene:AT1G29418 gene:AT1G06237
gene:AT1G29400 23.5559 1:10300618-10300699 gene:AT1G06247 gene:AT1G06243
gene:AT1G29435 0 1:10300630-10301302 gene:AT1G06253 gene:AT1G29418
gene:AT1G29440 29.726 1:10300748-10300834 gene:AT1G29465 gene:AT1G06247
gene:AT1G29450 23.5645 1:10300881-10301021 gene:AT1G06263 gene:AT1G06253
gene:AT1G29465 8.52101 1:10308519-10309896 gene:AT1G06267 gene:AT1G29480
gene:AT1G06263 0 1:10308750-10308840 gene:AT1G06273 gene:AT1G29490
gene:AT1G06267 0 1:10308880-10308957 gene:AT1G06277 gene:AT1G29465
gene:AT1G06273 0 1:10309010-10309092 gene:AT1G06283 gene:AT1G06263
gene:AT1G06277 0 1:10309130-10309220 gene:AT1G29480 gene:AT1G06267
gene:AT1G06283 20.939 1:10309264-10309404 gene:AT1G29490 gene:AT1G06273
gene:AT1G29480 0 1:10317935-10318711 gene:AT1G29400 gene:AT1G06277
gene:AT1G29490 0.34625 1:10319731-10320402 gene:AT1G29500 gene:AT1G06283
gene:AT1G29500 12.9231 1:10321010-10321978 gene:AT1G29510 gene:AT1G29500
gene:AT1G29510 16.7485 1:10322422-10323239 gene:AT1G29520 gene:AT1G29510
gene:AT1G29570 0 1:10335909-10337854 gene:AT1G29530 gene:AT1G29570
gene:AT1G29580 0 1:10338442-10339146 gene:AT1G29570 gene:AT1G29580
gene:AT1G29550 6.74161 1:10330424-10332326 gene:AT1G29580 gene:AT1G29550
gene:AT1G29590 2.74355 1:10332370-10335714 gene:AT1G29550 gene:AT1G29560
gene:AT1G29560 2.01303 1:10339991-10341832 gene:AT1G29395 gene:AT1G29590
gene:AT1G29520 4.68937 1:10323635-10324826 gene:AT1G29560 gene:AT1G29520
gene:AT1G29530 19.289 1:10324744-10326848 gene:AT1G29535 gene:AT1G29530
gene:AT1G29535 2.31655 1:10327137-10329116 gene:AT1G29540 gene:AT1G29535
gene:AT1G29540 0.587761 1:10327345-10328105 gene:AT1G06287 gene:AT1G29540
gene:AT1G06287 2.4392e-68 1:10328818-10329121 gene:AT1G29590 gene:AT1G06287
gene:AT1G29620 0 1:10347362-10349017 gene:AT1G29620 gene:AT1G29620
gene:AT1G29600 1.4475 1:10343784-10346364 gene:AT1G29600 gene:AT1G29640
gene:AT1G29640 1.86209 1:10355637-10356482 gene:AT1G29640 gene:AT1G29470
gene:AT1G29630 1.71454 1:10349426-10353833 gene:AT1G29630 gene:AT1G29600
gene:AT1G29470 60.3337 1:10310130-10314147 gene:AT1G29470 gene:AT1G29630
gene:AT1G06293 0 1:10383998-10384275 gene:AT1G29660 gene:AT1G06293
gene:AT1G29690 5.3237 1:10379019-10382153 gene:AT1G06293 gene:AT1G29690
gene:AT1G29660 161.879 1:10371674-10374005 gene:AT1G29690 gene:AT1G29710
gene:AT1G29710 2.7011 1:10387513-10389286 gene:AT1G29710 gene:AT1G29660
gene:AT1G29670 101.194 1:10375598-10377871 gene:AT1G29740 gene:AT1G29700
gene:AT1G29680 0.126727 1:10377789-10378961 gene:AT1G29730 gene:AT1G29670
gene:AT1G29740 0.170208 1:10384944-10387441 gene:AT1G29720 gene:AT1G29680
gene:AT1G29730 0.459648 1:10407219-10413119 gene:AT1G29750 gene:AT1G29740
gene:AT1G29700 52.6931 1:10400563-10405913 gene:AT1G29790 gene:AT1G29730
gene:AT1G29720 15.6191 1:10429717-10432123 gene:AT1G29700 gene:AT1G29720
gene:AT1G29750 4.63326 1:10413852-10420774 gene:AT1G29820 gene:AT1G29750
gene:AT1G29790 16.6229 1:10393658-10399873 gene:AT1G29760 gene:AT1G29790
gene:AT1G29820 2.89574 1:10422291-10424513 gene:AT1G29770 gene:AT1G29820
gene:AT1G29760 5.02088 1:10424462-10425801 gene:AT1G29780 gene:AT1G29760
gene:AT1G29770 1.93128 1:10426949-10427615 gene:AT1G29775 gene:AT1G29770
gene:AT1G29780 0.297305 1:10425621-10426947 gene:AT1G29785 gene:AT1G29780
gene:AT1G29775 2.04596 1:10426778-10429143 gene:AT1G29800 gene:AT1G29775
gene:AT1G29785 9.05589 1:10432598-10435441 gene:AT1G29810 gene:AT1G29785
gene:AT1G29800 5.32606 1:10435373-10437558 gene:AT1G29670 gene:AT1G29800
gene:AT1G29810 8.47837 1:10437656-10440786 gene:AT1G29680 gene:AT1G29810
gene:AT1G29870 0 1:10456901-10458782 gene:AT1G29870 gene:AT1G29870
gene:AT1G29860 0.775203 1:10454432-10455874 gene:AT1G29860 gene:AT1G29860
gene:AT1G29830 0.0418678 1:10463028-10467452 gene:AT1G29890 gene:AT1G29830
gene:AT1G29850 54.729 1:10459456-10462967 gene:AT1G29830 gene:AT1G29850
gene:AT1G29840 4.36482 1:10441052-10445657 gene:AT1G29850 gene:AT1G29840
gene:AT1G29880 39.356 1:10447346-10449969 gene:AT1G29840 gene:AT1G29880
gene:AT1G29890 12.6994 1:10445618-10447753 gene:AT1G29880 gene:AT1G29890
gene:AT1G29900 21.7247 1:10467955-10472211 gene:AT1G29900 gene:AT1G29900
gene:AT1G29910 4777.98 1:10472279-10473502 gene:AT1G29910 gene:AT1G29910
gene:AT1G29920 6017.56 1:10474655-10475969 gene:AT1G29920 gene:AT1G29920
gene:AT1G06303 0 1:10489781-10490022 gene:AT1G06303 gene:AT1G06303
gene:AT1G29962 0 1:10496729-10497287 gene:AT1G29962 gene:AT1G29962
gene:AT1G29960 4.71027 1:10494626-10496205 gene:AT1G29960 gene:AT1G29960
gene:AT1G29950 19.9701 1:10491697-10494598 gene:AT1G29950 gene:AT1G29950
gene:AT1G29980 16.1224 1:10503238-10506189 gene:AT1G29980 gene:AT1G29980
gene:AT1G29990 27.794 1:10507532-10509151 gene:AT1G29990 gene:AT1G29990
gene:AT1G30050 0.0650714 1:10543021-10544594 gene:AT1G30050 gene:AT1G30050
gene:AT1G30040 1.41603 1:10545086-10545906 gene:AT1G30040 gene:AT1G30060
gene:AT1G30010 1.39932 1:10537456-10540044 gene:AT1G30010 gene:AT1G30010
gene:AT1G30020 0.983694 1:10513150-10516385 gene:AT1G30020 gene:AT1G30020
gene:AT1G30000 6.72323 1:10515873-10516347 gene:AT1G30000 gene:AT1G30040
gene:AT1G30060 0 1:10550854-10553295 gene:AT1G30060 gene:AT1G30000
gene:AT1G29965 45.4144 1:10509155-10512558 gene:AT1G30080 gene:AT1G29965
gene:AT1G29970 17.0841 1:10571309-10573365 gene:AT1G29965 gene:AT1G29970
gene:AT1G30080 0.0832138 1:10559495-10561545 gene:AT1G29970 gene:AT1G30070
gene:AT1G30100 0.252509 1:10546510-10548236 gene:AT1G30100 gene:AT1G30080
gene:AT1G30070 12.845 1:10498309-10499462 gene:AT1G30090 gene:AT1G30100
gene:AT1G30090 8.24979 1:10498350-10501498 gene:AT1G30070 gene:AT1G30090
gene:AT1G06307 0 1:10590655-10590900 gene:AT1G06307 gene:AT1G06307
