tracking_id FPKM locus gene_id tracking_id
gene:Os03g0163100 6.62718 3:3433023-3434082 gene:Os03g0163100 gene:Os03g0163100
gene:Os03g0163150 1.28092e-09 3:3444763-3445006 gene:Os03g0163150 gene:Os03g0163150
gene:Os03g0163400 0 3:3452741-3453008 gene:Os03g0163400 gene:Os03g0161900
gene:Os03g0163600 0 3:3435023-3439334 gene:Os03g0163600 gene:Os03g0163600
gene:Os03g0163900 0 3:3468342-3469139 gene:Os03g0163900 gene:Os03g0163400
gene:Os03g0163500 0.856046 3:3469730-3470961 gene:Os03g0163500 gene:Os03g0163900
gene:Os03g0164200 0 3:3427552-3432223 gene:Os03g0164200 gene:Os03g0164200
gene:Os03g0164300 1.19925 3:3471176-3473588 gene:Os03g0164300 gene:Os03g0163500
gene:Os03g0164400 3.48448 3:3463703-3467281 gene:Os03g0164400 gene:Os03g0164300
gene:Os03g0164100 4.45064 3:3483352-3485708 gene:Os03g0164800 gene:Os03g0164400
gene:Os03g0163300 25.5055 3:3479410-3482159 gene:Os03g0163300 gene:Os03g0164100
gene:Os03g0164800 0 3:3487754-3488340 gene:Os03g0164100 gene:Os03g0164800
gene:Os03g0164901 0.167223 3:3487791-3487903 gene:Os03g0164700 gene:Os03g0163300
gene:ENSRNA049473859 0 3:3500611-3501013 gene:Os03g0165050 gene:Os03g0165050
gene:Os03g0164700 10.9461 3:3501293-3504478 gene:Os03g0164901 gene:Os03g0164700
gene:Os03g0165000 0.176685 3:3342253-3344547 gene:ENSRNA049473859 gene:Os03g0164901
gene:Os03g0165025 0 3:3506364-3512883 gene:Os03g0165100 gene:ENSRNA049473859
gene:Os03g0165050 0.157792 3:3489770-3500088 gene:Os03g0165266 gene:Os03g0165000
gene:Os03g0165100 1.11663 3:3489770-3500181 gene:Os03g0165000 gene:Os03g0165025
gene:Os03g0165266 0.215923 3:3525114-3531350 gene:Os03g0165025 gene:Os03g0165100
gene:Os03g0165375 0 3:3521803-3522235 gene:Os03g0165400 gene:Os03g0165266
gene:Os03g0165400 0.115592 3:3513370-3517214 gene:Os03g0165375 gene:Os03g0165375
gene:Os03g0165800 0 3:3513422-3515847 gene:Os03g0165800 gene:Os03g0165400
gene:Os03g0166200 0 3:3551774-3554415 gene:Os03g0165900 gene:Os03g0165800
gene:Os03g0165900 0.142196 3:3570193-3571828 gene:Os03g0161900 gene:Os03g0166200
gene:Os03g0166000 0.612714 3:3599795-3602736 gene:Os03g0166000 gene:Os03g0166600
gene:Os03g0166050 0 3:3555489-3558352 gene:Os03g0165600 gene:Os03g0166000
gene:Os03g0166100 0 3:3561595-3565365 gene:Os03g0166200 gene:Os03g0165900
gene:Os03g0165600 17.1634 3:3539612-3544723 gene:Os03g0166050 gene:Os03g0166050
gene:Os03g0166600 0 3:3567000-3568783 gene:Os03g0166100 gene:Os03g0166100
gene:Os03g0166900 0 3:3567172-3568821 gene:Os03g0166600 gene:Os03g0165600
gene:Os03g0167000 0 3:3624850-3625983 gene:Os03g0165300 gene:Os03g0166800
gene:Os03g0165300 21.5397 3:3626391-3628578 gene:Os03g0165350 gene:Os03g0166900
gene:Os03g0165350 2.62676e-96 3:3638614-3642337 gene:Os03g0166900 gene:Os03g0167000
gene:Os03g0167400 0.0666791 3:3641802-3642315 gene:Os03g0167000 gene:Os03g0165300
gene:Os03g0167450 0 3:3616610-3622202 gene:Os03g0166800 gene:Os03g0165350
gene:Os03g0166800 11.8955 3:3126215-3130478 gene:Os03g0167400 gene:Os03g0167400
gene:Os03g0167100 0 3:3126416-3127680 gene:Os03g0167450 gene:Os03g0167450
gene:Os03g0167302 1.67389e-07 3:3631026-3631197 gene:Os03g0167100 gene:Os03g0167100
gene:Os03g0167200 1.61521 3:3631276-3632275 gene:Os03g0167302 gene:Os03g0167302
gene:Os03g0167600 0.244341 3:3631182-3635525 gene:Os03g0167200 gene:Os03g0167200
gene:Os03g0167650 0 3:3653708-3657069 gene:Os03g0167600 gene:Os03g0167600
gene:Os03g0167500 15.9988 3:3654072-3656422 gene:Os03g0167650 gene:Os03g0167650
gene:Os03g0167550 0.197961 3:3646872-3651577 gene:Os03g0167500 gene:Os03g0167500
gene:Os03g0168000 0.0192752 3:3647829-3649876 gene:Os03g0167550 gene:Os03g0167550
gene:Os03g0168100 0.0243368 3:3674284-3678314 gene:Os03g0167800 gene:Os03g0168550
gene:Os03g0167800 5.7763 3:3678291-3679969 gene:Os03g0168000 gene:Os03g0168700
gene:Os03g0168550 0 3:3664639-3669746 gene:Os03g0168100 gene:Os03g0167800
gene:Os03g0168700 0.161697 3:3657126-3661833 gene:Os03g0168550 gene:Os03g0168000
gene:Os03g0168200 5.87736 3:3657384-3659234 gene:Os03g0167700 gene:Os03g0168100
gene:Os03g0168300 1.38753 3:3661519-3661905 gene:Os03g0167750 gene:Os03g0168200
gene:Os03g0168600 0.022236 3:3700038-3701677 gene:Os03g0167775 gene:Os03g0168300
gene:Os03g0168650 0 3:3705166-3706777 gene:Os03g0168700 gene:Os03g0168600
gene:Os03g0168800 1.56262 3:3707188-3708497 gene:Os03g0168200 gene:Os03g0168650
gene:Os03g0168900 11.8733 3:3711146-3713253 gene:Os03g0168300 gene:Os03g0168400
gene:Os03g0168400 3.77778 3:3702124-3704085 gene:Os03g0168800 gene:Os03g0168500
gene:Os03g0168500 1.76693e-07 3:3702510-3703608 gene:Os03g0168600 gene:Os03g0168800
gene:Os03g0167700 33.2366 3:3690004-3697299 gene:Os03g0168650 gene:Os03g0168900
gene:Os03g0167750 1.96181e-05 3:3694741-3696580 gene:Os03g0168900 gene:Os03g0167700
gene:Os03g0167775 4.63062e-200 3:3681099-3683235 gene:Os03g0168400 gene:Os03g0167750
gene:Os03g0161900 396.134 3:3683171-3685295 gene:Os03g0168500 gene:Os03g0167775
gene:Os03g0169300 0 3:3724583-3726496 gene:Os03g0169300 gene:Os03g0169400
gene:Os03g0169400 0.113935 3:3727763-3728922 gene:Os03g0169400 gene:Os03g0169300
gene:Os03g0169500 0.019196 3:3729173-3733685 gene:Os03g0169500 gene:Os03g0169500
gene:Os03g0169550 0.0494729 3:3732513-3733369 gene:Os03g0169550 gene:Os03g0169550
gene:Os03g0169800 22.6312 3:3744486-3746086 gene:Os03g0169800 gene:Os03g0170000
gene:Os03g0170000 0 3:3738867-3741611 gene:Os03g0170000 gene:Os03g0169900
gene:Os03g0170100 0.492851 3:3739842-3741336 gene:Os03g0169900 gene:Os03g0169800
gene:Os03g0169900 25.7628 3:3751181-3753905 gene:Os03g0170100 gene:Os03g0170100
gene:Os03g0170200 7.46048 3:3757542-3758135 gene:Os03g0170200 gene:Os03g0170200
gene:Os03g0170300 6.00143 3:3760519-3762362 gene:Os03g0170300 gene:Os03g0170300
gene:Os03g0170800 0 3:3763826-3767153 gene:Os03g0169600 gene:Os03g0169600
gene:Os03g0170600 0.594551 3:3747933-3750271 gene:Os03g0169700 gene:Os03g0169700
gene:Os03g0170701 0.460579 3:3794581-3795566 gene:Os03g0170800 gene:Os03g0170800
gene:Os03g0170400 10.4235 3:3784340-3785140 gene:Os03g0170600 gene:Os03g0170701
gene:Os03g0170450 5.00175e-10 3:3786234-3787068 gene:Os03g0170701 gene:Os03g0170600
gene:Os03g0170500 48.4689 3:3776808-3777621 gene:Os03g0170500 gene:Os03g0170400
gene:Os03g0171300 0 3:3814377-3823216 gene:Os03g0171300 gene:Os03g0170450
gene:Os03g0171700 0 3:3797697-3804132 gene:Os03g0170400 gene:Os03g0170500
gene:Os03g0169600 137.736 3:3713491-3721105 gene:Os03g0170450 gene:Os03g0171300
gene:Os03g0169700 16.1094 3:3713989-3717346 gene:Os03g0170900 gene:Os03g0170900
gene:Os03g0170900 41.7035 3:3767425-3771538 gene:Os03g0171700 gene:Os03g0171700
gene:Os03g0171600 26.1626 3:3768082-3769769 gene:Os03g0172200 gene:Os03g0172200
gene:Os03g0172200 0 3:3845563-3846658 gene:Os03g0172400 gene:Os03g0172400
gene:Os03g0172400 0 3:3867252-3871354 gene:Os03g0172700 gene:Os03g0172700
gene:Os03g0172700 0 3:3874152-3874548 gene:Os03g0172100 gene:Os03g0172100
gene:Os03g0172850 0 3:3889564-3890307 gene:Os03g0172000 gene:Os03g0172000
gene:Os03g0172100 1.14506 3:3893026-3893580 gene:Os03g0172850 gene:Os03g0172850
gene:Os03g0172000 1.70082 3:3866612-3867121 gene:Os03g0171900 gene:Os03g0171900
gene:Os03g0173500 4.56289 3:3859446-3864548 gene:Os03g0171950 gene:Os03g0171950
gene:Os03g0173900 0.331897 3:3854303-3858338 gene:Os03g0173500 gene:Os03g0173500
gene:Os03g0174200 0.0689094 3:3855140-3857362 gene:Os03g0173900 gene:Os03g0173900
gene:Os03g0174400 0 3:3929684-3935653 gene:Os03g0174200 gene:Os03g0174200
gene:Os03g0171900 27.3388 3:3961040-3966305 gene:Os03g0174400 gene:Os03g0173700
gene:Os03g0171950 3.23844e-58 3:3974956-3977413 gene:Os03g0174300 gene:Os03g0174400
gene:Os03g0174300 1.80385 3:3984891-3985856 gene:Os03g0174500 gene:Os03g0174100
gene:Os03g0174100 6.93194 3:3978667-3983475 gene:Os03g0174100 gene:Os03g0174300
gene:Os03g0174500 3.01621 3:3986851-3989994 gene:Os03g0171600 gene:Os03g0174500
gene:Os03g0173700 9.50486 3:3936680-3940818 gene:Os03g0173700 gene:Os03g0174600
gene:Os03g0174800 5.36982 3:3970215-3974508 gene:Os03g0174800 gene:Os03g0174800
gene:Os03g0174600 8.36427 3:3999091-4000029 gene:Os03g0175200 gene:Os03g0174900
gene:Os03g0175200 9.02141 3:3990110-3997812 gene:Os03g0174600 gene:Os03g0175200
gene:Os03g0174900 6.14355 3:4001994-4005428 gene:Os03g0174900 gene:Os03g0175800
gene:Os03g0176100 0 3:4015427-4016017 gene:Os03g0176100 gene:Os03g0176100
gene:Os03g0176500 0 3:4038340-4039509 gene:Os03g0176500 gene:Os03g0176500
gene:Os03g0175800 0.470107 3:4024382-4028509 gene:Os03g0175800 gene:Os03g0176200
gene:Os03g0175600 11.6566 3:3834149-3836735 gene:Os03g0175600 gene:Os03g0176300
gene:Os03g0176200 0 3:4066158-4067080 gene:Os03g0176200 gene:Os03g0175600
gene:Os03g0176300 0 3:4047741-4050253 gene:Os03g0176300 gene:Os03g0171600
gene:Os03g0176800 1.35403 3:4057212-4057661 gene:Os03g0176800 gene:Os03g0169000
gene:Os03g0176900 3.24734 3:4057560-4059890 gene:Os03g0176900 gene:Os03g0169100
gene:Os03g0177000 19.1835 3:4073586-4077624 gene:Os03g0176700 gene:Os03g0176900
gene:Os03g0169000 9.50389 3:4079446-4080084 gene:Os03g0169000 gene:Os03g0176800
gene:Os03g0169100 897.567 3:4087003-4089734 gene:Os03g0169100 gene:Os03g0177000
gene:Os03g0177100 5.85115 3:4081666-4085041 gene:Os03g0177000 gene:Os03g0177100
gene:Os03g0176700 182.478 3:4069859-4072360 gene:Os03g0177100 gene:Os03g0177300
gene:Os03g0177300 12.5487 3:4090004-4093914 gene:Os03g0177300 gene:Os03g0176700
gene:Os03g0177400 114.88 3:4094566-4097436 gene:Os03g0177400 gene:Os03g0177400
gene:Os03g0177500 74.4584 3:4099984-4102960 gene:Os03g0177500 gene:Os03g0177500
gene:Os03g0177900 89.7669 3:4110374-4113592 gene:Os03g0177900 gene:Os03g0177900
gene:Os03g0177966 0.721775 3:4116057-4118887 gene:Os03g0177966 gene:Os03g0177966
gene:Os03g0178000 114.758 3:4116931-4119755 gene:Os03g0178000 gene:Os03g0178000
gene:Os03g0178400 13.0089 3:4144019-4144383 gene:Os03g0178400 gene:Os03g0178200
gene:Os03g0178600 0 3:4133457-4136490 gene:Os03g0178600 gene:Os03g0178300
gene:Os03g0179100 0.224916 3:4136959-4142715 gene:Os03g0178200 gene:Os03g0178600
gene:Os03g0178200 25.8297 3:4141935-4143332 gene:Os03g0178300 gene:Os03g0179100
gene:Os03g0178300 0.0802977 3:4157590-4158512 gene:Os03g0179100 gene:Os03g0179000
gene:Os03g0179200 0.270896 3:4129652-4131131 gene:Os03g0179200 gene:Os03g0178400
gene:Os03g0179000 0.254804 3:4131127-4132544 gene:Os03g0179000 gene:Os03g0179200
gene:Os03g0178500 5.07095 3:4161346-4163473 gene:Os03g0179400 gene:Os03g0179400
gene:Os03g0178550 1.26245 3:4173177-4179068 gene:Os03g0178500 gene:Os03g0178500
gene:Os03g0179400 0.825293 3:4150749-4157419 gene:Os03g0178550 gene:Os03g0178550
gene:Os03g0179700 0.341551 3:4181380-4182557 gene:Os03g0179700 gene:Os03g0179700
gene:Os03g0179950 10.4188 3:4193293-4193538 gene:Os03g0179950 gene:Os03g0179950
gene:Os03g0180000 7.26522 3:4199850-4200735 gene:Os03g0180000 gene:Os03g0180000
gene:Os03g0180100 10.4742 3:4194371-4196475 gene:Os03g0180100 gene:Os03g0180100
gene:Os03g0179750 0.517496 3:4186864-4188444 gene:Os03g0178066 gene:Os03g0179750
gene:Os03g0179900 25.3352 3:4187157-4193200 gene:Os03g0178150 gene:Os03g0179900
gene:Os03g0178066 71.0021 3:4119984-4122323 gene:Os03g0178100 gene:Os03g0178066
gene:Os03g0178150 1.87391e-07 3:4126044-4126445 gene:Os03g0179750 gene:Os03g0178150
gene:Os03g0178100 81.5986 3:4120366-4126939 gene:Os03g0179900 gene:Os03g0178100
gene:Os03g0180400 39.9724 3:4210532-4212985 gene:Os03g0180400 gene:Os03g0180400
gene:Os03g0180800 0.545076 3:4216733-4219053 gene:Os03g0180500 gene:Os03g0180600
gene:Os03g0180900 3.21693 3:4232003-4233038 gene:Os03g0180600 gene:Os03g0180700
gene:Os03g0181400 0.0953091 3:4222084-4223728 gene:Os03g0180700 gene:Os03g0180800
gene:Os03g0181100 2.17015 3:4223429-4228423 gene:Os03g0180800 gene:Os03g0180900
gene:Os03g0180600 3.62409e-09 3:4236723-4238058 gene:Os03g0180900 gene:Os03g0180500
gene:Os03g0180700 7.28105 3:4260934-4262845 gene:Os03g0181400 gene:Os03g0181400
gene:Os03g0181675 0 3:4279299-4281410 gene:Os03g0181750 gene:Os03g0181675
gene:Os03g0181750 0 3:4281417-4284885 gene:Os03g0181675 gene:Os03g0181750
gene:Os03g0180500 29.13 3:4272871-4277466 gene:Os03g0181600 gene:Os03g0181600
gene:Os03g0181600 2.15227 3:4266977-4271781 gene:Os03g0181500 gene:Os03g0181500
gene:Os03g0181500 8.30799 3:4267129-4271539 gene:Os03g0181550 gene:Os03g0181550
gene:Os03g0181550 0.0681769 3:4248883-4249820 gene:Os03g0182000 gene:Os03g0182000
gene:Os03g0182000 0 3:4311291-4314363 gene:Os03g0181800 gene:Os03g0181100
gene:Os03g0181800 20.8281 3:4287353-4291799 gene:Os03g0181100 gene:Os03g0181800
gene:Os03g0182800 0 3:4203523-4210236 gene:Os03g0180300 gene:Os03g0182900
gene:Os03g0182900 0 3:4347083-4348127 gene:Os03g0182900 gene:Os03g0182800
gene:Os03g0182700 13.0973 3:4343806-4345689 gene:Os03g0182800 gene:Os03g0182600
gene:Os03g0180300 296.108 3:4336741-4338901 gene:Os03g0182700 gene:Os03g0182700
gene:Os03g0183000 0.782285 3:4339484-4342714 gene:Os03g0182600 gene:Os03g0183000
gene:Os03g0183050 9.7618e-30 3:4356628-4363219 gene:Os03g0183000 gene:Os03g0183050
gene:Os03g0182600 24.9685 3:4348735-4350531 gene:Os03g0183050 gene:Os03g0183100
gene:Os03g0183200 8.6174 3:4349763-4350447 gene:Os03g0183100 gene:Os03g0180300
gene:Os03g0183100 7.48718 3:4367272-4368453 gene:Os03g0183200 gene:Os03g0183200
gene:Os03g0183600 0 3:4384584-4389310 gene:Os03g0182350 gene:Os03g0182350
gene:Os03g0183500 0.415124 3:4379667-4380736 gene:Os03g0182400 gene:Os03g0182400
gene:Os03g0182350 2.90296 3:4403062-4405969 gene:Os03g0183600 gene:Os03g0183600
gene:Os03g0182400 64.6648 3:4403875-4407943 gene:Os03g0183500 gene:Os03g0183500
gene:Os03g0183300 76.7961 3:4327385-4328205 gene:Os03g0183900 gene:Os03g0183300
gene:Os03g0183900 0 3:4327772-4336225 gene:Os03g0183950 gene:Os03g0183900
gene:Os03g0183950 0 3:4397244-4402938 gene:Os03g0183300 gene:Os03g0183950
gene:Os03g0183800 16.3183 3:4397435-4402841 gene:Os03g0183800 gene:Os03g0183800
gene:Os03g0183850 2.13204e-15 3:4372265-4373460 gene:Os03g0183850 gene:Os03g0183850
gene:Os03g0184100 0 3:4410089-4414779 gene:Os03g0184201 gene:Os03g0184201
gene:Os03g0184201 0.139726 3:4420239-4420995 gene:Os03g0184100 gene:Os03g0184100
gene:Os03g0184550 0.228259 3:4428837-4434161 gene:Os03g0184300 gene:Os03g0184550
gene:Os03g0184300 1.66229 3:4441959-4443828 gene:Os03g0184550 gene:Os03g0184300
gene:Os03g0184600 3.88039 3:4444014-4446466 gene:Os03g0184400 gene:Os03g0184600
gene:Os03g0184400 0.315413 3:4464189-4465095 gene:Os03g0184500 gene:Os03g0184400
gene:Os03g0184500 0 3:4446727-4449163 gene:Os03g0184600 gene:Os03g0184500
gene:Os03g0185000 0.137985 3:4434559-4437813 gene:Os03g0185000 gene:Os03g0185000
gene:Os03g0184700 5.4646 3:4437781-4439874 gene:Os03g0184700 gene:Os03g0184700
gene:Os03g0185400 0.150384 3:4470566-4476128 gene:Os03g0185400 gene:Os03g0185200
gene:Os03g0185700 0.0369607 3:4471001-4471950 gene:Os03g0185600 gene:Os03g0185300
gene:Os03g0185500 2.23787 3:4479675-4481247 gene:Os03g0185700 gene:Os03g0185400
gene:Os03g0185600 1.47443 3:4416653-4419091 gene:Os03g0185500 gene:Os03g0185700
gene:Os03g0185200 0.439496 3:4489694-4490510 gene:Os03g0185800 gene:Os03g0185600
gene:Os03g0185300 6.02886 3:4492083-4494048 gene:Os03g0185200 gene:Os03g0185800
gene:Os03g0185950 0 3:4495521-4496049 gene:Os03g0185300 gene:Os03g0185950
gene:Os03g0185800 0.913074 3:4494723-4495491 gene:Os03g0184000 gene:Os03g0185500
gene:Os03g0184000 73.0445 3:4486361-4489500 gene:Os03g0185950 gene:Os03g0184000
gene:Os03g0186100 17.0647 3:4496733-4500824 gene:Os03g0186100 gene:Os03g0186100
gene:Os03g0186900 0 3:4513397-4518521 gene:Os03g0186500 gene:Os03g0186900
gene:Os03g0186950 1.54079 3:4541350-4543092 gene:Os03g0186900 gene:Os03g0186950
gene:Os03g0186800 8.23453 3:4543173-4545072 gene:Os03g0186950 gene:Os03g0187000
gene:Os03g0187000 3.3347 3:4532885-4536584 gene:Os03g0186800 gene:Os03g0186800
gene:Os03g0186600 25.9179 3:4519404-4525692 gene:Os03g0186600 gene:Os03g0186600
gene:Os03g0186500 27.5028 3:4545305-4547966 gene:Os03g0187000 gene:Os03g0186500
gene:Os03g0187200 8.3718 3:4559623-4559829 gene:Os03g0187200 gene:Os03g0187200
gene:Os03g0187100 11.1485 3:4555659-4559410 gene:Os03g0187100 gene:Os03g0187100
gene:Os03g0187350 0 3:4569625-4571038 gene:Os03g0187350 gene:Os03g0187350
gene:Os03g0187400 2.13297 3:4561079-4569082 gene:Os03g0187300 gene:Os03g0187300
gene:Os03g0187300 5.48972 3:4573147-4575550 gene:Os03g0187400 gene:Os03g0187400
gene:Os03g0187800 0 3:4584426-4586848 gene:Os03g0187500 gene:Os03g0187800
gene:Os03g0187700 13.0791 3:4584814-4587005 gene:Os03g0187525 gene:Os03g0187500
gene:Os03g0187500 13.4841 3:4598923-4600430 gene:Os03g0187550 gene:Os03g0187525
gene:Os03g0187525 0.167738 3:4596107-4598257 gene:Os03g0187600 gene:Os03g0187700
gene:Os03g0188200 0.217217 3:4616777-4618026 gene:Os03g0187800 gene:Os03g0188400
gene:Os03g0188400 0.0585626 3:4628934-4630514 gene:Os03g0187700 gene:Os03g0188200
gene:Os03g0188500 0.753326 3:4606944-4616239 gene:Os03g0188400 gene:Os03g0188500
gene:Os03g0187550 0.120007 3:4592218-4594344 gene:Os03g0188200 gene:Os03g0188100
gene:Os03g0187600 15.81 3:4592488-4594797 gene:Os03g0188100 gene:Os03g0187550
gene:Os03g0188100 5.08778 3:4652929-4654781 gene:Os03g0188900 gene:Os03g0187600
gene:Os03g0188900 3.62176 3:4665310-4666944 gene:Os03g0188500 gene:Os03g0188900
gene:Os03g0189100 6.94083 3:4660861-4661923 gene:Os03g0189100 gene:Os03g0189300
gene:Os03g0189300 0.128974 3:4667275-4679965 gene:Os03g0189300 gene:Os03g0189100
gene:Os03g0189400 6.85243 3:4694813-4695941 gene:Os03g0189400 gene:Os03g0189400
gene:Os03g0190000 1.43722 3:4701223-4701511 gene:Os03g0190000 gene:Os03g0190000
gene:ENSRNA049473941 0 3:4682353-4685319 gene:ENSRNA049473941 gene:Os03g0190301
gene:Os03g0190301 0 3:4701662-4701727 gene:Os03g0190301 gene:ENSRNA049473941
gene:Os03g0190500 0 3:4706387-4707829 gene:Os03g0190100 gene:Os03g0190100
gene:Os03g0190100 15.7369 3:4697346-4700133 gene:Os03g0189600 gene:Os03g0190500
gene:Os03g0189600 27.4874 3:4715168-4719205 gene:Os03g0190500 gene:Os03g0189600
gene:Os03g0190800 6.01181 3:4634962-4635591 gene:Os03g0190800 gene:Os03g0190800
gene:Os03g0190400 0.139654 3:4720698-4724099 gene:Os03g0190400 gene:Os03g0190400
gene:Os03g0190300 0.355811 3:4702038-4705495 gene:Os03g0190300 gene:Os03g0190300
gene:Os03g0190900 4.2256 3:4702182-4705151 gene:Os03g0190900 gene:Os03g0190900
gene:Os03g0191000 19.7084 3:4748703-4750253 gene:Os03g0191000 gene:Os03g0191000
gene:Os03g0191050 0 3:4766423-4766491 gene:Os03g0191050 gene:Os03g0191050
gene:Os03g0191200 4.19471 3:4768567-4773074 gene:Os03g0191200 gene:Os03g0191200
gene:Os03g0191550 0 3:4775505-4776380 gene:Os03g0191550 gene:Os03g0191550
gene:Os03g0191700 0 3:4786225-4789319 gene:Os03g0191700 gene:Os03g0191700
gene:Os03g0191800 0 3:4763789-4766335 gene:Os03g0191800 gene:Os03g0191800
gene:Os03g0191400 2.36175 3:4780246-4781570 gene:Os03g0191400 gene:Os03g0191400
gene:Os03g0192000 2.75238 3:4780247-4781570 gene:Os03g0192000 gene:Os03g0192000
gene:Os03g0191850 0.260385 3:4793069-4798661 gene:Os03g0191850 gene:Os03g0192100
gene:Os03g0191900 0.26131 3:4789624-4793058 gene:Os03g0191900 gene:Os03g0192300
gene:Os03g0192100 0 3:4737752-4741311 gene:Os03g0192100 gene:Os03g0191850
gene:Os03g0192300 0 3:4808252-4810821 gene:Os03g0192300 gene:Os03g0191900
gene:Os03g0191100 36.1088 3:4726164-4734003 gene:Os03g0191100 gene:Os03g0192400
gene:Os03g0192400 36.3564 3:4733026-4733150 gene:Os03g0192400 gene:Os03g0191100
gene:Os03g0192550 0.875318 3:4820591-4821406 gene:Os03g0192550 gene:Os03g0192550
gene:Os03g0192633 6.79761e-06 3:4821887-4822280 gene:Os03g0192633 gene:Os03g0192633
gene:Os03g0192600 2.13584 3:4820698-4822659 gene:Os03g0192600 gene:Os03g0192600
gene:Os03g0192500 110.058 3:4815463-4820358 gene:Os03g0192500 gene:Os03g0192500
gene:Os03g0192800 3.08555 3:4836141-4838183 gene:Os03g0192800 gene:Os03g0192800
gene:Os03g0192900 2.10917 3:4842275-4844355 gene:Os03g0192900 gene:Os03g0192900
gene:Os03g0193075 6.49256 3:4847240-4853828 gene:Os03g0193000 gene:Os03g0193000
gene:Os03g0193000 7.92427 3:4854989-4857531 gene:Os03g0193075 gene:Os03g0193075
gene:Os03g0193600 0 3:4886387-4887435 gene:Os03g0193600 gene:Os03g0193600
gene:Os03g0193225 5.68859 3:4862249-4866734 gene:Os03g0193225 gene:Os03g0193225
gene:Os03g0194100 2.64556 3:4894536-4897016 gene:Os03g0194100 gene:Os03g0194100
gene:Os03g0194400 3.06724 3:4888550-4889232 gene:Os03g0194400 gene:Os03g0193700
gene:Os03g0193700 1.07422 3:4888583-4889614 gene:Os03g0193700 gene:Os03g0193901
gene:Os03g0193901 5.41442e-07 3:4868171-4880170 gene:Os03g0193901 gene:Os03g0193400
gene:Os03g0194300 0.866207 3:4877658-4880015 gene:Os03g0194300 gene:Os03g0193450
gene:Os03g0194350 3.54486e-07 3:4873377-4877257 gene:Os03g0194350 gene:Os03g0193300
gene:Os03g0194600 2.12101 3:4906250-4908791 gene:Os03g0194600 gene:Os03g0194400
gene:Os03g0193400 0 3:4901968-4903749 gene:Os03g0193400 gene:Os03g0194300
gene:Os03g0193450 0 3:4902354-4903820 gene:Os03g0193450 gene:Os03g0194350
gene:Os03g0193300 1.3625 3:4913313-4914063 gene:Os03g0193300 gene:Os03g0194600
gene:Os03g0195100 0.0579917 3:4936471-4941037 gene:Os03g0194450 gene:Os03g0195100
gene:Os03g0194450 2.59625 3:4825696-4829533 gene:Os03g0194500 gene:Os03g0195200
gene:Os03g0194500 8.48579 3:4825722-4827060 gene:Os03g0195100 gene:Os03g0194450
gene:Os03g0195200 3.03831 3:4951885-4953344 gene:Os03g0195200 gene:Os03g0194500
gene:Os03g0194900 7.74859 3:4941403-4945558 gene:Os03g0195400 gene:Os03g0194900
gene:Os03g0195400 0.491658 3:4946359-4950941 gene:Os03g0194900 gene:Os03g0195400
gene:Os03g0195300 10.153 3:4946750-4950744 gene:Os03g0195300 gene:Os03g0195300
gene:Os03g0195350 0.0215484 3:4923936-4926075 gene:Os03g0195350 gene:Os03g0195350
gene:ENSRNA049473777 0 3:4909645-4912104 gene:ENSRNA049473777 gene:ENSRNA049473777
gene:Os03g0196000 0.0185432 3:4909686-4912354 gene:Os03g0196100 gene:Os03g0196100
gene:Os03g0196100 0.170903 3:4965231-4965314 gene:Os03g0196000 gene:Os03g0196000
gene:Os03g0196250 3.88309 3:4998395-5001806 gene:Os03g0196250 gene:Os03g0196250
gene:Os03g0196400 1.76013 3:5002406-5003175 gene:Os03g0196400 gene:Os03g0196400
gene:Os03g0195800 0 3:4987876-4992392 gene:Os03g0195800 gene:Os03g0195800
gene:Os03g0195900 0.330171 3:4987931-4992864 gene:Os03g0195900 gene:Os03g0195900
gene:Os03g0196450 0 3:5014118-5014675 gene:Os03g0196450 gene:Os03g0196450
gene:Os03g0196500 0 3:5034167-5040417 gene:Os03g0196500 gene:Os03g0196500
gene:Os03g0195450 31.8317 3:5049124-5049901 gene:Os03g0195450 gene:Os03g0195450
gene:Os03g0195500 2.62185 3:4954142-4954913 gene:Os03g0195500 gene:Os03g0195500
gene:Os03g0195475 1.45031 3:4957501-4959448 gene:Os03g0195475 gene:Os03g0195475
gene:Os03g0196600 4.88545 3:4954409-4959369 gene:Os03g0196600 gene:Os03g0196600
gene:Os03g0196900 18.3409 3:5043400-5044077 gene:Os03g0192700 gene:Os03g0196900
gene:Os03g0196800 83.5661 3:5063817-5065197 gene:Os03g0192750 gene:Os03g0196800
gene:Os03g0192700 292.858 3:5082429-5083486 gene:Os03g0196900 gene:Os03g0197000
gene:Os03g0192750 2.32839e-07 3:5078247-5081710 gene:Os03g0196800 gene:Os03g0197050
gene:Os03g0197000 129.507 3:5116434-5119048 gene:Os03g0197300 gene:Os03g0197300
gene:Os03g0197050 5.23946 3:5112589-5113777 gene:Os03g0197175 gene:Os03g0197175
gene:Os03g0197300 0.0507405 3:5112963-5114038 gene:Os03g0197200 gene:Os03g0197200
gene:Os03g0197175 0.0866151 3:5098240-5100592 gene:Os03g0197100 gene:Os03g0197875
gene:Os03g0197200 0.0509255 3:5098478-5100036 gene:Os03g0197125 gene:Os03g0197900
gene:Os03g0197875 0 3:5119304-5124613 gene:Os03g0197875 gene:Os03g0197400
